time_s,undamped,underdamped,critical,overdamped
1.995000,0.2998198013,0.0152457521,0.0042040856,0.0708893169
2.000000,0.2999458436,0.0154648218,0.0041477023,0.0706229273
2.005000,0.2999983257,0.0156773950,0.0040920562,0.0703575387
2.010000,0.2999772347,0.0158835009,0.0040371380,0.0700931474
2.015000,0.2998825758,0.0160831696,0.0039829385,0.0698297496
2.020000,0.2997143722,0.0162764327,0.0039294486,0.0695673417
2.025000,0.2994726651,0.0164633228,0.0038766593,0.0693059198
2.030000,0.2991575139,0.0166438737,0.0038245618,0.0690454803
2.035000,0.2987689958,0.0168181204,0.0037731474,0.0687860195
2.040000,0.2983072061,0.0169860988,0.0037224073,0.0685275337
2.045000,0.2977722581,0.0171478461,0.0036723331,0.0682700192
2.050000,0.2971642829,0.0173034004,0.0036229162,0.0680134725
2.055000,0.2964834296,0.0174528009,0.0035741485,0.0677578898
2.060000,0.2957298653,0.0175960879,0.0035260215,0.0675032675
2.065000,0.2949037747,0.0177333024,0.0034785273,0.0672496021
2.070000,0.2940053604,0.0178644867,0.0034316576,0.0669968898
2.075000,0.2930348428,0.0179896840,0.0033854047,0.0667451273
2.080000,0.2919924599,0.0181089381,0.0033397606,0.0664943108
2.085000,0.2908784673,0.0182222941,0.0032947176,0.0662444368
2.090000,0.2896931382,0.0183297977,0.0032502681,0.0659955019
2.095000,0.2884367633,0.0184314956,0.0032064044,0.0657475023
2.100000,0.2871096507,0.0185274353,0.0031631191,0.0655004347
2.105000,0.2857121259,0.0186176651,0.0031204048,0.0652542956
2.110000,0.2842445317,0.0187022342,0.0030782542,0.0650090814
2.115000,0.2827072279,0.0187811923,0.0030366602,0.0647647887
2.120000,0.2811005916,0.0188545901,0.0029956155,0.0645214139
2.125000,0.2794250168,0.0189224790,0.0029551132,0.0642789538
2.130000,0.2776809144,0.0189849109,0.0029151463,0.0640374047
2.135000,0.2758687121,0.0190419387,0.0028757079,0.0637967634
2.140000,0.2739888544,0.0190936156,0.0028367913,0.0635570263
2.145000,0.2720418023,0.0191399957,0.0027983898,0.0633181902
2.150000,0.2700280334,0.0191811337,0.0027604968,0.0630802515
2.155000,0.2679480414,0.0192170847,0.0027231058,0.0628432070
2.160000,0.2658023365,0.0192479047,0.0026862102,0.0626070533
2.165000,0.2635914449,0.0192736500,0.0026498037,0.0623717869
2.170000,0.2613159088,0.0192943774,0.0026138801,0.0621374047
2.175000,0.2589762863,0.0193101444,0.0025784331,0.0619039032
2.180000,0.2565731512,0.0193210090,0.0025434566,0.0616712792
2.185000,0.2541070928,0.0193270295,0.0025089445,0.0614395293
2.190000,0.2515787159,0.0193282647,0.0024748908,0.0612086504
2.195000,0.2489886406,0.0193247740,0.0024412896,0.0609786390
2.200000,0.2463375021,0.0193166170,0.0024081351,0.0607494919
2.205000,0.2436259505,0.0193038538,0.0023754216,0.0605212060
2.210000,0.2408546509,0.0192865448,0.0023431432,0.0602937779
2.215000,0.2380242829,0.0192647509,0.0023112944,0.0600672045
2.220000,0.2351355406,0.0192385333,0.0022798696,0.0598414825
2.225000,0.2321891326,0.0192079533,0.0022488634,0.0596166087
2.230000,0.2291857813,0.0191730729,0.0022182703,0.0593925799
2.235000,0.2261262233,0.0191339539,0.0021880849,0.0591693930
2.240000,0.2230112090,0.0190906587,0.0021583020,0.0589470448
2.245000,0.2198415023,0.0190432499,0.0021289164,0.0587255321
2.250000,0.2166178806,0.0189917901,0.0020999229,0.0585048519
2.255000,0.2133411345,0.0189363425,0.0020713164,0.0582850009
2.260000,0.2100120675,0.0188769702,0.0020430919,0.0580659761
2.265000,0.2066314961,0.0188137364,0.0020152445,0.0578477743
2.270000,0.2032002494,0.0187467048,0.0019877691,0.0576303925
2.275000,0.1997191688,0.0186759388,0.0019606610,0.0574138276
2.280000,0.1961891081,0.0186015023,0.0019339155,0.0571980765
2.285000,0.1926109330,0.0185234590,0.0019075277,0.0569831362
2.290000,0.1889855210,0.0184418730,0.0018814930,0.0567690035
2.295000,0.1853137613,0.0183568082,0.0018558068,0.0565556756
2.300000,0.1815965543,0.0182683286,0.0018304647,0.0563431493
2.305000,0.1778348117,0.0181764983,0.0018054620,0.0561314216
2.310000,0.1740294560,0.0180813814,0.0017807943,0.0559204896
2.315000,0.1701814204,0.0179830421,0.0017564573,0.0557103502
2.320000,0.1662916487,0.0178815444,0.0017324467,0.0555010004
2.325000,0.1623610948,0.0177769523,0.0017087582,0.0552924374
2.330000,0.1583907226,0.0176693300,0.0016853876,0.0550846581
2.335000,0.1543815059,0.0175587412,0.0016623306,0.0548776596
2.340000,0.1503344279,0.0174452500,0.0016395833,0.0546714390
2.345000,0.1462504812,0.0173289201,0.0016171416,0.0544659933
2.350000,0.1421306673,0.0172098152,0.0015950014,0.0542613197
2.355000,0.1379759965,0.0170879989,0.0015731587,0.0540574151
2.360000,0.1337874878,0.0169635347,0.0015516098,0.0538542769
2.365000,0.1295661684,0.0168364857,0.0015303508,0.0536519019
2.370000,0.1253130735,0.0167069153,0.0015093778,0.0534502875
2.375000,0.1210292463,0.0165748863,0.0014886870,0.0532494307
2.380000,0.1167157372,0.0164404615,0.0014682749,0.0530493287
2.385000,0.1123736042,0.0163037036,0.0014481376,0.0528499786
2.390000,0.1080039121,0.0161646749,0.0014282716,0.0526513776
2.395000,0.1036077325,0.0160234375,0.0014086734,0.0524535230
2.400000,0.0991861438,0.0158800535,0.0013893394,0.0522564118
2.405000,0.0947402301,0.0157345844,0.0013702661,0.0520600414
2.410000,0.0902710818,0.0155870916,0.0013514501,0.0518644089
2.415000,0.0857797950,0.0154376363,0.0013328880,0.0516695115
2.420000,0.0812674712,0.0152862795,0.0013145765,0.0514753466
2.425000,0.0767352169,0.0151330815,0.0012965122,0.0512819112
2.430000,0.0721841437,0.0149781027,0.0012786919,0.0510892028
2.435000,0.0676153676,0.0148214031,0.0012611123,0.0508972185
2.440000,0.0630300093,0.0146630422,0.0012437703,0.0507059557
2.445000,0.0584291931,0.0145030793,0.0012266628,0.0505154116
2.450000,0.0538140475,0.0143415734,0.0012097867,0.0503255836
2.455000,0.0491857043,0.0141785830,0.0011931388,0.0501364689
2.460000,0.0445452985,0.0140141663,0.0011767162,0.0499480648
2.465000,0.0398939682,0.0138483812,0.0011605159,0.0497603687
2.470000,0.0352328541,0.0136812851,0.0011445349,0.0495733780
2.475000,0.0305630994,0.0135129350,0.0011287704,0.0493870899
2.480000,0.0258858491,0.0133433877,0.0011132194,0.0492015019
2.485000,0.0212022506,0.0131726992,0.0010978792,0.0490166113
2.490000,0.0165134522,0.0130009255,0.0010827469,0.0488324154
2.495000,0.0118206040,0.0128281218,0.0010678198,0.0486489118
2.500000,0.0071248569,0.0126543432,0.0010530952,0.0484660977
2.505000,0.0024273625,0.0124796441,0.0010385704,0.0482839706
2.510000,-0.0022707273,0.0123040786,0.0010242426,0.0481025279
2.515000,-0.0069682602,0.0121277003,0.0010101094,0.0479217670
2.520000,-0.0116640841,0.0119505621,0.0009961681,0.0477416855
2.525000,-0.0163570475,0.0117727169,0.0009824162,0.0475622806
2.530000,-0.0210459994,0.0115942166,0.0009688511,0.0473835499
2.535000,-0.0257297899,0.0114151131,0.0009554704,0.0472054908
2.540000,-0.0304072703,0.0112354574,0.0009422716,0.0470281008
2.545000,-0.0350772934,0.0110553001,0.0009292523,0.0468513775
2.550000,-0.0397387140,0.0108746916,0.0009164101,0.0466753182
2.555000,-0.0443903889,0.0106936813,0.0009037426,0.0464999205
2.560000,-0.0490311773,0.0105123184,0.0008912475,0.0463251820
2.565000,-0.0536599410,0.0103306516,0.0008789225,0.0461511001
2.570000,-0.0582755449,0.0101487288,0.0008667654,0.0459776723
2.575000,-0.0628768570,0.0099665975,0.0008547738,0.0458048963
2.580000,-0.0674627488,0.0097843049,0.0008429457,0.0456327695
2.585000,-0.0720320958,0.0096018972,0.0008312787,0.0454612896
2.590000,-0.0765837773,0.0094194204,0.0008197708,0.0452904540
2.595000,-0.0811166769,0.0092369198,0.0008084198,0.0451202605
2.600000,-0.0856296832,0.0090544403,0.0007972237,0.0449507064
2.605000,-0.0901216891,0.0088720259,0.0007861802,0.0447817895
2.610000,-0.0945915932,0.0086897204,0.0007752876,0.0446135074
2.615000,-0.0990382991,0.0085075668,0.0007645435,0.0444458577
2.620000,-0.1034607164,0.0083256076,0.0007539462,0.0442788380
2.625000,-0.1078577605,0.0081438848,0.0007434937,0.0441124458
2.630000,-0.1122283530,0.0079624397,0.0007331839,0.0439466790
2.635000,-0.1165714221,0.0077813131,0.0007230150,0.0437815351
2.640000,-0.1208859026,0.0076005451,0.0007129851,0.0436170118
2.645000,-0.1251707365,0.0074201753,0.0007030924,0.0434531067
2.650000,-0.1294248728,0.0072402428,0.0006933349,0.0432898175
2.655000,-0.1336472684,0.0070607859,0.0006837109,0.0431271420
2.660000,-0.1378368876,0.0068818424,0.0006742186,0.0429650777
2.665000,-0.1419927030,0.0067034497,0.0006648562,0.0428036225
2.670000,-0.1461136955,0.0065256442,0.0006556220,0.0426427740
2.675000,-0.1501988542,0.0063484621,0.0006465142,0.0424825299
2.680000,-0.1542471775,0.0061719387,0.0006375312,0.0423228880
2.685000,-0.1582576724,0.0059961088,0.0006286712,0.0421638460
2.690000,-0.1622293554,0.0058210067,0.0006199327,0.0420054017
2.695000,-0.1661612525,0.0056466661,0.0006113139,0.0418475528
2.700000,-0.1700523994,0.0054731198,0.0006028133,0.0416902970
2.705000,-0.1739018417,0.0053004003,0.0005944292,0.0415336322
2.710000,-0.1777086355,0.0051285394,0.0005861602,0.0413775561
2.715000,-0.1814718472,0.0049575684,0.0005780046,0.0412220665
2.720000,-0.1851905538,0.0047875177,0.0005699610,0.0410671612
2.725000,-0.1888638433,0.0046184174,0.0005620278,0.0409128380
2.730000,-0.1924908149,0.0044502969,0.0005542035,0.0407590947
2.735000,-0.1960705792,0.0042831849,0.0005464866,0.0406059292
2.740000,-0.1996022581,0.0041171096,0.0005388758,0.0404533392
2.745000,-0.2030849855,0.0039520985,0.0005313695,0.0403013227
2.750000,-0.2065179074,0.0037881787,0.0005239664,0.0401498773
2.755000,-0.2099001818,0.0036253765,0.0005166651,0.0399990011
2.760000,-0.2132309792,0.0034637177,0.0005094641,0.0398486919
2.765000,-0.2165094828,0.0033032274,0.0005023622,0.0396989475
2.770000,-0.2197348885,0.0031439302,0.0004953580,0.0395497658
2.775000,-0.2229064053,0.0029858500,0.0004884502,0.0394011447
2.780000,-0.2260232555,0.0028290103,0.0004816374,0.0392530822
2.785000,-0.2290846746,0.0026734338,0.0004749185,0.0391055760
2.790000,-0.2320899118,0.0025191427,0.0004682920,0.0389586241
2.795000,-0.2350382301,0.0023661586,0.0004617568,0.0388122244
2.800000,-0.2379289065,0.0022145025,0.0004553117,0.0386663748
2.805000,-0.2407612321,0.0020641949,0.0004489553,0.0385210734
2.810000,-0.2435345121,0.0019152556,0.0004426866,0.0383763179
2.815000,-0.2462480665,0.0017677038,0.0004365042,0.0382321065
2.820000,-0.2489012298,0.0016215582,0.0004304071,0.0380884369
2.825000,-0.2514933513,0.0014768370,0.0004243941,0.0379453072
2.830000,-0.2540237954,0.0013335577,0.0004184641,0.0378027154
2.835000,-0.2564919414,0.0011917372,0.0004126159,0.0376606595
2.840000,-0.2588971840,0.0010513919,0.0004068483,0.0375191373
2.845000,-0.2612389334,0.0009125378,0.0004011604,0.0373781470
2.850000,-0.2635166152,0.0007751900,0.0003955510,0.0372376864
2.855000,-0.2657296710,0.0006393633,0.0003900191,0.0370977537
2.860000,-0.2678775578,0.0005050719,0.0003845636,0.0369583469
2.865000,-0.2699597490,0.0003723293,0.0003791835,0.0368194639
2.870000,-0.2719757340,0.0002411486,0.0003738777,0.0366811028
2.875000,-0.2739250182,0.0001115424,0.0003686453,0.0365432617
2.880000,-0.2758071237,-0.0000164773,0.0003634851,0.0364059385
2.885000,-0.2776215890,-0.0001428992,0.0003583964,0.0362691314
2.890000,-0.2793679689,-0.0002677122,0.0003533780,0.0361328383
2.895000,-0.2810458352,-0.0003909061,0.0003484291,0.0359970574
2.900000,-0.2826547764,-0.0005124709,0.0003435486,0.0358617868
2.905000,-0.2841943980,-0.0006323973,0.0003387357,0.0357270245
2.910000,-0.2856643223,-0.0007506765,0.0003339893,0.0355927686
2.915000,-0.2870641888,-0.0008673001,0.0003293088,0.0354590172
2.920000,-0.2883936543,-0.0009822603,0.0003246930,0.0353257685
2.925000,-0.2896523928,-0.0010955499,0.0003201411,0.0351930204
2.930000,-0.2908400954,-0.0012071620,0.0003156524,0.0350607712
2.935000,-0.2919564709,-0.0013170903,0.0003112258,0.0349290190
2.940000,-0.2930012456,-0.0014253290,0.0003068606,0.0347977619
2.945000,-0.2939741632,-0.0015318727,0.0003025559,0.0346669980
2.950000,-0.2948749851,-0.0016367166,0.0002983108,0.0345367255
2.955000,-0.2957034904,-0.0017398562,0.0002941247,0.0344069425
2.960000,-0.2964594759,-0.0018412877,0.0002899966,0.0342776473
2.965000,-0.2971427562,-0.0019410076,0.0002859258,0.0341488379
2.970000,-0.2977531637,-0.0020390130,0.0002819115,0.0340205125
2.975000,-0.2982905487,-0.0021353012,0.0002779529,0.0338926694
2.980000,-0.2987547795,-0.0022298702,0.0002740492,0.0337653067
2.985000,-0.2991457422,-0.0023227183,0.0002701998,0.0336384226
2.990000,-0.2994633409,-0.0024138444,0.0002664038,0.0335120153
2.995000,-0.2997074977,-0.0025032476,0.0002626606,0.0333860830
3.000000,-0.2998781527,-0.0025909277,0.0002589693,0.0332606240
3.005000,-0.2999752641,-0.0026768847,0.0002553294,0.0331356364
3.010000,-0.2999988081,-0.0027611191,0.0002517400,0.0330111185
3.015000,-0.2999487789,-0.0028436318,0.0002482005,0.0328870685
3.020000,-0.2998251888,-0.0029244243,0.0002447103,0.0327634846
3.025000,-0.2996280680,-0.0030034981,0.0002412686,0.0326403652
3.030000,-0.2993574649,-0.0030808554,0.0002378748,0.0325177084
3.035000,-0.2990134460,-0.0031564987,0.0002345281,0.0323955126
3.040000,-0.2985960955,-0.0032304310,0.0002312281,0.0322737759
3.045000,-0.2981055157,-0.0033026555,0.0002279740,0.0321524967
3.050000,-0.2975418271,-0.0033731759,0.0002247652,0.0320316733
3.055000,-0.2969051679,-0.0034419962,0.0002216010,0.0319113039
3.060000,-0.2961956942,-0.0035091208,0.0002184810,0.0317913868
3.065000,-0.2954135799,-0.0035745545,0.0002154043,0.0316719203
3.070000,-0.2945590170,-0.0036383023,0.0002123706,0.0315529028
3.075000,-0.2936322149,-0.0037003698,0.0002093791,0.0314343325
3.080000,-0.2926334010,-0.0037607626,0.0002064293,0.0313162078
3.085000,-0.2915628202,-0.0038194870,0.0002035206,0.0311985270
3.090000,-0.2904207351,-0.0038765494,0.0002006525,0.0310812884
3.095000,-0.2892074258,-0.0039319566,0.0001978244,0.0309644904
3.100000,-0.2879231898,-0.0039857157,0.0001950357,0.0308481313
3.105000,-0.2865683421,-0.0040378341,0.0001922859,0.0307322094
3.110000,-0.2851432149,-0.0040883195,0.0001895745,0.0306167231
3.115000,-0.2836481578,-0.0041371800,0.0001869009,0.0305016709
3.120000,-0.2820835374,-0.0041844239,0.0001842646,0.0303870509
3.125000,-0.2804497374,-0.0042300597,0.0001816651,0.0302728617
3.130000,-0.2787471585,-0.0042740965,0.0001791020,0.0301591016
3.135000,-0.2769762183,-0.0043165433,0.0001765746,0.0300457690
3.140000,-0.2751373511,-0.0043574097,0.0001740825,0.0299328623
3.145000,-0.2732310078,-0.0043967053,0.0001716252,0.0298203798
3.150000,-0.2712576560,-0.0044344401,0.0001692023,0.0297083200
3.155000,-0.2692177795,-0.0044706243,0.0001668132,0.0295966814
3.160000,-0.2671118788,-0.0045052685,0.0001644575,0.0294854623
3.165000,-0.2649404702,-0.0045383834,0.0001621348,0.0293746611
3.170000,-0.2627040864,-0.0045699799,0.0001598445,0.0292642762
3.175000,-0.2604032756,-0.0046000693,0.0001575863,0.0291543062
3.180000,-0.2580386022,-0.0046286629,0.0001553596,0.0290447494
3.185000,-0.2556106462,-0.0046557724,0.0001531641,0.0289356044
3.190000,-0.2531200030,-0.0046814098,0.0001509993,0.0288268694
3.195000,-0.2505672833,-0.0047055870,0.0001488648,0.0287185431
3.200000,-0.2479531133,-0.0047283164,0.0001467602,0.0286106239
3.205000,-0.2452781340,-0.0047496105,0.0001446850,0.0285031102
3.210000,-0.2425430014,-0.0047694819,0.0001426389,0.0283960005
3.215000,-0.2397483864,-0.0047879434,0.0001406215,0.0282892933
3.220000,-0.2368949744,-0.0048050083,0.0001386323,0.0281829871
3.225000,-0.2339834650,-0.0048206896,0.0001366709,0.0280770803
3.230000,-0.2310145723,-0.0048350008,0.0001347371,0.0279715716
3.235000,-0.2279890245,-0.0048479555,0.0001328303,0.0278664593
3.240000,-0.2249075635,-0.0048595674,0.0001309503,0.0277617421
3.245000,-0.2217709451,-0.0048698503,0.0001290966,0.0276574183
3.250000,-0.2185799384,-0.0048788184,0.0001272690,0.0275534866
3.255000,-0.2153353262,-0.0048864857,0.0001254669,0.0274499454
3.260000,-0.2120379040,-0.0048928667,0.0001236901,0.0273467933
3.265000,-0.2086884805,-0.0048979758,0.0001219383,0.0272440289
3.270000,-0.2052878773,-0.0049018276,0.0001202110,0.0271416506
3.275000,-0.2018369283,-0.0049044368,0.0001185080,0.0270396570
3.280000,-0.1983364797,-0.0049058181,0.0001168288,0.0269380467
3.285000,-0.1947873901,-0.0049059867,0.0001151733,0.0268368183
3.290000,-0.1911905299,-0.0049049575,0.0001135409,0.0267359702
3.295000,-0.1875467812,-0.0049027457,0.0001119315,0.0266355011
3.300000,-0.1838570376,-0.0048993666,0.0001103447,0.0265354096
3.305000,-0.1801222039,-0.0048948355,0.0001087802,0.0264356942
3.310000,-0.1763431962,-0.0048891679,0.0001072377,0.0263363535
3.315000,-0.1725209412,-0.0048823792,0.0001057168,0.0262373861
3.320000,-0.1686563763,-0.0048744852,0.0001042173,0.0261387906
3.325000,-0.1647504493,-0.0048655015,0.0001027389,0.0260405656
3.330000,-0.1608041180,-0.0048554438,0.0001012813,0.0259427097
3.335000,-0.1568183504,-0.0048443280,0.0000998441,0.0258452215
3.340000,-0.1527941238,-0.0048321700,0.0000984272,0.0257480997
3.345000,-0.1487324252,-0.0048189856,0.0000970302,0.0256513429
3.350000,-0.1446342508,-0.0048047910,0.0000956528,0.0255549496
3.355000,-0.1405006055,-0.0047896020,0.0000942948,0.0254589186
3.360000,-0.1363325032,-0.0047734349,0.0000929560,0.0253632485
3.365000,-0.1321309660,-0.0047563057,0.0000916359,0.0252679378
3.370000,-0.1278970243,-0.0047382306,0.0000903345,0.0251729853
3.375000,-0.1236317166,-0.0047192257,0.0000890513,0.0250783897
3.380000,-0.1193360887,-0.0046993073,0.0000877863,0.0249841495
3.385000,-0.1150111943,-0.0046784916,0.0000865390,0.0248902634
3.390000,-0.1106580940,-0.0046567949,0.0000853093,0.0247967302
3.395000,-0.1062778554,-0.0046342333,0.0000840970,0.0247035484
3.400000,-0.1018715526,-0.0046108232,0.0000829017,0.0246107168
3.405000,-0.0974402663,-0.0045865809,0.0000817232,0.0245182341
3.410000,-0.0929850833,-0.0045615225,0.0000805614,0.0244260988
3.415000,-0.0885070962,-0.0045356644,0.0000794159,0.0243343098
3.420000,-0.0840074032,-0.0045090229,0.0000782866,0.0242428658
3.425000,-0.0794871077,-0.0044816141,0.0000771732,0.0241517653
3.430000,-0.0749473185,-0.0044534543,0.0000760755,0.0240610072
3.435000,-0.0703891488,-0.0044245598,0.0000749933,0.0239705902
3.440000,-0.0658137165,-0.0043949466,0.0000739263,0.0238805129
3.445000,-0.0612221437,-0.0043646310,0.0000728744,0.0237907741
3.450000,-0.0566155565,-0.0043336292,0.0000718373,0.0237013726
3.455000,-0.0519950846,-0.0043019571,0.0000708149,0.0236123070
3.460000,-0.0473618612,-0.0042696310,0.0000698069,0.0235235761
3.465000,-0.0427170225,-0.0042366667,0.0000688131,0.0234351786
3.470000,-0.0380617077,-0.0042030803,0.0000678334,0.0233471133
3.475000,-0.0333970585,-0.0041688877,0.0000668675,0.0232593789
3.480000,-0.0287242187,-0.0041341047,0.0000659152,0.0231719743
3.485000,-0.0240443346,-0.0040987473,0.0000649764,0.0230848981
3.490000,-0.0193585536,-0.0040628312,0.0000640508,0.0229981491
3.495000,-0.0146680251,-0.0040263721,0.0000631383,0.0229117260
3.500000,-0.0099738993,-0.0039893855,0.0000622387,0.0228256278
3.505000,-0.0052773275,-0.0039518873,0.0000613519,0.0227398531
3.510000,-0.0005794614,-0.0039138927,0.0000604775,0.0226544007
3.515000,0.0041185468,-0.0038754173,0.0000596155,0.0225692694
3.520000,0.0088155449,-0.0038364764,0.0000587657,0.0224844581
3.525000,0.0135103811,-0.0037970854,0.0000579279,0.0223999654
3.530000,0.0182019039,-0.0037572594,0.0000571020,0.0223157903
3.535000,0.0228889628,-0.0037170135,0.0000562877,0.0222319315
3.540000,0.0275704083,-0.0036763628,0.0000554850,0.0221483878
3.545000,0.0322450922,-0.0036353222,0.0000546936,0.0220651580
3.550000,0.0369118683,-0.0035939066,0.0000539134,0.0219822410
3.555000,0.0415695918,-0.0035521307,0.0000531443,0.0218996356
3.560000,0.0462171207,-0.0035100092,0.0000523860,0.0218173406
3.565000,0.0508533150,-0.0034675568,0.0000516385,0.0217353549
3.570000,0.0554770378,-0.0034247877,0.0000509016,0.0216536772
3.575000,0.0600871552,-0.0033817165,0.0000501750,0.0215723065
3.580000,0.0646825364,-0.0033383574,0.0000494588,0.0214912415
3.585000,0.0692620546,-0.0032947245,0.0000487527,0.0214104812
3.590000,0.0738245866,-0.0032508318,0.0000480567,0.0213300244
3.595000,0.0783690136,-0.0032066933,0.0000473704,0.0212498699
3.600000,0.0828942209,-0.0031623229,0.0000466940,0.0211700166
3.605000,0.0873990988,-0.0031177342,0.0000460270,0.0210904634
3.610000,0.0918825425,-0.0030729407,0.0000453696,0.0210112091
3.615000,0.0963434525,-0.0030279561,0.0000447214,0.0209322527
3.620000,0.1007807348,-0.0029827935,0.0000440825,0.0208535930
